/scratch/projects/lakelab/data_videos/epic_kitchens/P11_109.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P03_118.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P07_12.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P06_08.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P17_04.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P35_102.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P26_20.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P26_09.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P28_118.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P02_121.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P05_04.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P03_21.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P16_04.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P08_14.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P30_114.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P25_10.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P14_04.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P34_103.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P09_07.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P08_06.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P12_01.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P08_16.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P25_04.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P34_110.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P23_103.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P02_04.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P04_116.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P04_114.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P25_11.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P22_107.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P25_01.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P22_104.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P22_106.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P03_05.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P21_04.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P26_107.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P30_10.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P11_08.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P01_105.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P22_114.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P28_107.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P20_04.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P07_14.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P04_107.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P05_03.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P25_101.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P11_106.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P04_30.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P04_24.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P28_13.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P04_11.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P12_105.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P06_109.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P02_114.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P18_06.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P13_01.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P22_116.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P07_109.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P15_13.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P34_108.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P28_15.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P21_03.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P28_19.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P03_14.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P07_08.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P22_102.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P09_105.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P02_118.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P04_115.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P18_04.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P01_12.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P26_40.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P11_10.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P12_04.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P35_109.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P02_07.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P07_10.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P28_01.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P28_21.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P14_07.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P19_06.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P17_01.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P04_25.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P22_103.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P02_128.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P13_06.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P04_32.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P20_07.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P33_103.MP4, 1
/scratch/projects/lakelab/data_videos/epic_kitchens/P22_105.MP4, 1
