/vast/eo41/data/kinetics700-10shot/train/abseiling/2SRJgIEtZVs_000239_000249.mp4, 0
/vast/eo41/data/kinetics700-10shot/train/abseiling/8t6dOn1mm5g_000303_000313.mp4, 0
/vast/eo41/data/kinetics700-10shot/train/abseiling/ARe0QmAVjLw_000004_000014.mp4, 0
/vast/eo41/data/kinetics700-10shot/train/abseiling/GzF_8pSQq98_000392_000402.mp4, 0
/vast/eo41/data/kinetics700-10shot/train/abseiling/HRqHN5c501g_000012_000022.mp4, 0
/vast/eo41/data/kinetics700-10shot/train/abseiling/UaUix_Jnbmw_000186_000196.mp4, 0
/vast/eo41/data/kinetics700-10shot/train/abseiling/cPubr0IMQDI_000054_000064.mp4, 0
/vast/eo41/data/kinetics700-10shot/train/abseiling/dmgYPVqhbXc_000237_000247.mp4, 0
/vast/eo41/data/kinetics700-10shot/train/abseiling/hglYLaek53E_000158_000168.mp4, 0
/vast/eo41/data/kinetics700-10shot/train/abseiling/oRkJKkptcAA_000134_000144.mp4, 0
/vast/eo41/data/kinetics700-10shot/train/acting in play/0ulPCvO6Z6k_000105_000115.mp4, 1
/vast/eo41/data/kinetics700-10shot/train/acting in play/AReuUcF0Iu4_000613_000623.mp4, 1
/vast/eo41/data/kinetics700-10shot/train/acting in play/FlAEYnk1Wf4_000083_000093.mp4, 1
/vast/eo41/data/kinetics700-10shot/train/acting in play/U8LA_hHPISg_000102_000112.mp4, 1
/vast/eo41/data/kinetics700-10shot/train/acting in play/_h03cPPO1NE_000340_000350.mp4, 1
/vast/eo41/data/kinetics700-10shot/train/acting in play/_hxmZ9wmySg_000255_000265.mp4, 1
/vast/eo41/data/kinetics700-10shot/train/acting in play/_vzHWdv5F1U_000143_000153.mp4, 1
/vast/eo41/data/kinetics700-10shot/train/acting in play/lVZC-bPvY2c_000088_000098.mp4, 1
/vast/eo41/data/kinetics700-10shot/train/acting in play/pkaPUF8RW0s_000107_000117.mp4, 1
/vast/eo41/data/kinetics700-10shot/train/acting in play/qfeb4gEepVo_000026_000036.mp4, 1
/vast/eo41/data/kinetics700-10shot/train/adjusting glasses/6Kg_-XQ2xDc_000274_000284.mp4, 2
/vast/eo41/data/kinetics700-10shot/train/adjusting glasses/9N4kF0AiACA_000084_000094.mp4, 2
/vast/eo41/data/kinetics700-10shot/train/adjusting glasses/DCHLnhYSGAo_000371_000381.mp4, 2
/vast/eo41/data/kinetics700-10shot/train/adjusting glasses/OrUG8NTOGfA_000019_000029.mp4, 2
/vast/eo41/data/kinetics700-10shot/train/adjusting glasses/YQDUMS_TPPE_000126_000136.mp4, 2
/vast/eo41/data/kinetics700-10shot/train/adjusting glasses/i_VfFt-MHHI_000258_000268.mp4, 2
/vast/eo41/data/kinetics700-10shot/train/adjusting glasses/jNI15ATd9yc_000014_000024.mp4, 2
/vast/eo41/data/kinetics700-10shot/train/adjusting glasses/oGrPBsIKlaE_000076_000086.mp4, 2
/vast/eo41/data/kinetics700-10shot/train/adjusting glasses/qk3YzucfVl4_000092_000102.mp4, 2
/vast/eo41/data/kinetics700-10shot/train/adjusting glasses/xF72KKFdjKA_000236_000246.mp4, 2
/vast/eo41/data/kinetics700-10shot/train/air drumming/7cgBBCMg-GQ_000027_000037.mp4, 3
/vast/eo41/data/kinetics700-10shot/train/air drumming/A6UmfxVRZUo_000110_000120.mp4, 3
/vast/eo41/data/kinetics700-10shot/train/air drumming/Ed1lm-HVqhw_000046_000056.mp4, 3
/vast/eo41/data/kinetics700-10shot/train/air drumming/FbHQSfL1MWY_000009_000019.mp4, 3
/vast/eo41/data/kinetics700-10shot/train/air drumming/HCXD_g60PKM_000000_000010.mp4, 3
