/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/CCYAy7GYcOI_000005_000015.mp4, 1
/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/CVTjcwVXRX0_000016_000026.mp4, 1
/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/CxUynB3Yb5M_000010_000020.mp4, 1
/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/CynFBQ99s5w_000044_000054.mp4, 1
/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/DCt0TBoBtM8_000032_000042.mp4, 1
/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/DIqmvoEjWPY_000021_000031.mp4, 1
/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/DvDDD5uts14_000087_000097.mp4, 1
/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/EDwNRy7mlJ4_000026_000036.mp4, 1
/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/ERWPRYBz1rs_000000_000010.mp4, 1
/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/F7RxbUggyYk_000077_000087.mp4, 1
/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/F8FbDUOz9_E_000051_000061.mp4, 1
/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/Fm7yej_6xMk_000076_000086.mp4, 1
/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/Fyk2-WFC7Nw_000030_000040.mp4, 1
/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/G1i3NI2AjKU_000046_000056.mp4, 1
/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/G6-QnJijllo_000011_000021.mp4, 1
/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/GT9UxLrmKcE_000024_000034.mp4, 1
/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/GnpA2OBbuIM_000000_000010.mp4, 1
/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/GoU4GaOxU64_000057_000067.mp4, 1
/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/IaepVumfVMY_000026_000036.mp4, 1
/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/JKTO9fOXUxA_000000_000010.mp4, 1
/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/M3-lZsi8b3c_000017_000027.mp4, 1
/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/MfgqmnFActc_000010_000020.mp4, 1
/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/N_It_TXLsOU_000153_000163.mp4, 1
/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/NfdRn2XIhD4_000002_000012.mp4, 1
/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/OKwNRddQi-8_000035_000045.mp4, 1
/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/OTbT6fh-Vak_000015_000025.mp4, 1
/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/OebKol-vReE_000037_000047.mp4, 1
/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/OprRPMhm8SI_000013_000023.mp4, 1
/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/OxmRaNd9WWs_000064_000074.mp4, 1
/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/PRCXfLBiUeg_000002_000012.mp4, 1
/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/PwXCgGw8QFI_000004_000014.mp4, 1
/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/QnBbA0GpOjA_000005_000015.mp4, 1
/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/QpXiFpgNDtE_000015_000025.mp4, 1
/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/Qzf6DYsQxbM_000016_000026.mp4, 1
/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/R1h-ZhPlzOQ_000175_000185.mp4, 1
/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/RSLEjWmhuI4_000036_000046.mp4, 1
/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/S4jZcET4mxs_000057_000067.mp4, 1
/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/SJVcR-Lam5Y_000088_000098.mp4, 1
/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/TCby1rbFki4_000058_000068.mp4, 1
/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/U4gsotcMkK8_000150_000160.mp4, 1
/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/UCb5ediFfEs_000000_000010.mp4, 1
/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/UuWfrEnYB1A_000045_000055.mp4, 1
/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/UzIQnCtfDnw_000039_000049.mp4, 1
/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/VAlM7kZjP8o_000039_000049.mp4, 1
/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/VLp5yvKu-W4_000004_000014.mp4, 1
/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/WIytNar9Ie8_000101_000111.mp4, 1
/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/WKv-RUrxY5w_000031_000041.mp4, 1
/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/X9Ww0JMsFYA_000020_000030.mp4, 1
/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/XH1Bxpvr4Fk_000271_000281.mp4, 1
/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/XI4VdNr6aZU_000012_000022.mp4, 1
/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/XdItbsUKNZU_000034_000044.mp4, 1
/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/Yfu2eAupbzU_000132_000142.mp4, 1
/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/YgfnriGsYvY_000004_000014.mp4, 1
/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/Yoxfn88libQ_000035_000045.mp4, 1
/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/YsIo8ESxRLQ_000016_000026.mp4, 1
/scratch/eo41/data-video/kinetics700-128shot/train/slicing onion/ZWOtZ8WdTDE_000032_000042.mp4, 1
